Time,Quadrant Number,Ball Colour,Type (Entry or Exit)
0:01:38.266667,4,red,Exit
0:01:38.300000,4,red,Entry
0:01:38.300000,2,red,Exit
0:01:38.300000,2,red,Entry
0:01:38.300000,4,red,Exit
0:01:38.333333,4,red,Entry
0:01:38.333333,2,red,Exit
0:01:38.333333,2,red,Entry
0:01:38.333333,4,red,Exit
0:01:38.366667,4,red,Entry
0:01:38.366667,2,red,Exit
0:01:38.366667,2,red,Entry
0:01:38.366667,4,red,Exit
0:01:38.400000,4,red,Entry
0:01:38.400000,2,red,Exit
0:01:38.400000,2,red,Entry
0:01:38.400000,4,red,Exit
0:01:38.400000,2,white,Entry
0:01:38.400000,4,white,Exit
0:01:38.400000,4,white,Entry
0:01:38.400000,2,white,Exit
0:01:38.400000,1,white,Entry
0:01:38.400000,4,white,Exit
0:01:38.400000,2,white,Entry
0:01:38.400000,1,white,Exit
0:01:38.400000,1,white,Entry
0:01:38.400000,2,white,Exit
0:01:38.433333,4,red,Entry
0:01:38.433333,2,red,Exit
0:01:38.433333,2,red,Entry
0:01:38.433333,4,red,Exit
0:01:38.433333,4,white,Entry
0:01:38.433333,1,white,Exit
0:01:38.433333,2,white,Entry
0:01:38.433333,4,white,Exit
0:01:38.433333,4,white,Entry
0:01:38.433333,2,white,Exit
0:01:38.466667,4,red,Entry
0:01:38.466667,2,red,Exit
0:01:38.466667,2,red,Entry
0:01:38.466667,4,red,Exit
0:01:38.466667,2,white,Entry
0:01:38.466667,4,white,Exit
0:01:38.466667,4,white,Entry
0:01:38.466667,2,white,Exit
0:01:38.500000,4,red,Entry
0:01:38.500000,2,red,Exit
0:01:38.500000,2,red,Entry
0:01:38.500000,4,red,Exit
0:01:38.500000,4,red,Entry
0:01:38.500000,2,red,Exit
0:01:38.500000,2,red,Entry
0:01:38.500000,4,red,Exit
0:01:38.500000,3,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,4,white,Entry
0:01:38.500000,3,white,Exit
0:01:38.500000,3,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,4,white,Entry
0:01:38.500000,3,white,Exit
0:01:38.500000,3,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,4,white,Entry
0:01:38.500000,3,white,Exit
0:01:38.500000,3,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,4,white,Entry
0:01:38.500000,3,white,Exit
0:01:38.500000,2,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,4,white,Entry
0:01:38.500000,2,white,Exit
0:01:38.500000,2,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,1,white,Entry
0:01:38.500000,2,white,Exit
0:01:38.500000,2,white,Entry
0:01:38.500000,1,white,Exit
0:01:38.500000,4,white,Entry
0:01:38.500000,2,white,Exit
0:01:38.500000,2,white,Entry
0:01:38.500000,4,white,Exit
0:01:38.500000,1,white,Entry
0:01:38.500000,2,white,Exit
0:01:38.500000,2,white,Entry
0:01:38.500000,1,white,Exit
0:01:38.500000,1,white,Entry
0:01:38.500000,2,white,Exit
0:01:38.500000,2,white,Entry
0:01:38.500000,1,white,Exit
0:01:38.533333,4,red,Entry
0:01:38.533333,2,red,Exit
0:01:38.533333,2,red,Entry
0:01:38.533333,4,red,Exit
0:01:38.533333,3,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,4,white,Entry
0:01:38.533333,3,white,Exit
0:01:38.533333,3,white,Entry
0:01:38.533333,4,white,Exit
0:01:38.533333,4,white,Entry
0:01:38.533333,3,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,4,white,Exit
0:01:38.533333,1,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,1,white,Exit
0:01:38.533333,1,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,1,white,Exit
0:01:38.533333,4,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,1,white,Entry
0:01:38.533333,4,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,1,white,Exit
0:01:38.533333,1,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,1,white,Exit
0:01:38.533333,1,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,1,white,Exit
0:01:38.533333,1,white,Entry
0:01:38.533333,2,white,Exit
0:01:38.533333,2,white,Entry
0:01:38.533333,1,white,Exit
0:01:38.566667,4,red,Entry
0:01:38.566667,2,red,Exit
0:01:38.566667,2,red,Entry
0:01:38.566667,4,red,Exit
0:01:38.566667,3,white,Entry
0:01:38.566667,2,white,Exit
0:01:38.566667,4,white,Entry
0:01:38.566667,3,white,Exit
0:01:38.566667,3,white,Entry
0:01:38.566667,4,white,Exit
0:01:38.566667,4,white,Entry
0:01:38.566667,3,white,Exit
0:01:38.566667,3,white,Entry
0:01:38.566667,4,white,Exit
0:01:38.566667,4,white,Entry
0:01:38.566667,3,white,Exit
0:01:38.566667,2,white,Entry
0:01:38.566667,4,white,Exit
0:01:38.566667,1,white,Entry
0:01:38.566667,2,white,Exit
0:01:38.566667,2,white,Entry
0:01:38.566667,1,white,Exit
0:01:38.566667,1,white,Entry
0:01:38.566667,2,white,Exit
0:01:38.566667,2,white,Entry
0:01:38.566667,1,white,Exit
0:01:38.566667,1,white,Entry
0:01:38.566667,2,white,Exit
0:01:38.566667,4,white,Entry
0:01:38.566667,1,white,Exit
0:01:38.566667,1,white,Entry
0:01:38.566667,4,white,Exit
0:01:38.566667,2,white,Entry
0:01:38.566667,1,white,Exit
0:01:38.566667,1,white,Entry
0:01:38.566667,2,white,Exit
0:01:38.566667,2,white,Entry
0:01:38.566667,1,white,Exit
0:01:38.600000,4,red,Entry
0:01:38.600000,2,red,Exit
0:01:38.600000,2,red,Entry
0:01:38.600000,4,red,Exit
0:01:38.600000,4,red,Entry
0:01:38.600000,2,red,Exit
0:01:38.600000,2,red,Entry
0:01:38.600000,4,red,Exit
0:01:38.600000,3,white,Entry
0:01:38.600000,2,white,Exit
0:01:38.600000,4,white,Entry
0:01:38.600000,3,white,Exit
0:01:38.600000,3,white,Entry
0:01:38.600000,4,white,Exit
0:01:38.600000,4,white,Entry
0:01:38.600000,3,white,Exit
0:01:38.600000,3,white,Entry
0:01:38.600000,4,white,Exit
0:01:38.600000,4,white,Entry
0:01:38.600000,3,white,Exit
0:01:38.600000,3,white,Entry
0:01:38.600000,4,white,Exit
0:01:38.600000,4,white,Entry
0:01:38.600000,3,white,Exit
0:01:38.600000,2,white,Entry
0:01:38.600000,4,white,Exit
0:01:38.600000,4,white,Entry
0:01:38.600000,2,white,Exit
0:01:38.600000,2,white,Entry
0:01:38.600000,4,white,Exit
0:01:38.600000,1,white,Entry
0:01:38.600000,2,white,Exit
0:01:38.600000,4,white,Entry
0:01:38.600000,1,white,Exit
0:01:38.600000,2,white,Entry
0:01:38.600000,4,white,Exit
0:01:38.600000,1,white,Entry
0:01:38.600000,2,white,Exit
0:01:38.600000,2,white,Entry
0:01:38.600000,1,white,Exit
0:01:38.633333,4,red,Entry
0:01:38.633333,2,red,Exit
0:01:38.633333,2,red,Entry
0:01:38.633333,4,red,Exit
0:01:38.633333,4,red,Entry
0:01:38.633333,2,red,Exit
0:01:38.633333,2,red,Entry
0:01:38.633333,4,red,Exit
0:01:38.633333,3,white,Entry
0:01:38.633333,2,white,Exit
0:01:38.633333,4,white,Entry
0:01:38.633333,3,white,Exit
0:01:38.633333,3,white,Entry
0:01:38.633333,4,white,Exit
0:01:38.633333,4,white,Entry
0:01:38.633333,3,white,Exit
0:01:38.633333,3,white,Entry
0:01:38.633333,4,white,Exit
0:01:38.633333,4,white,Entry
0:01:38.633333,3,white,Exit
0:01:38.633333,2,white,Entry
0:01:38.633333,4,white,Exit
0:01:38.633333,4,white,Entry
0:01:38.633333,2,white,Exit
0:01:38.633333,2,white,Entry
0:01:38.633333,4,white,Exit
0:01:38.633333,4,white,Entry
0:01:38.633333,2,white,Exit
0:01:38.633333,2,white,Entry
0:01:38.633333,4,white,Exit
0:01:38.666667,4,red,Entry
0:01:38.666667,2,red,Exit
0:01:38.666667,2,red,Entry
0:01:38.666667,4,red,Exit
0:01:38.666667,4,white,Entry
0:01:38.666667,2,white,Exit
0:01:38.666667,3,white,Entry
0:01:38.666667,4,white,Exit
0:01:38.666667,4,white,Entry
0:01:38.666667,3,white,Exit
0:01:38.666667,3,white,Entry
0:01:38.666667,4,white,Exit
0:01:38.666667,4,white,Entry
0:01:38.666667,3,white,Exit
0:01:38.666667,3,white,Entry
0:01:38.666667,4,white,Exit
0:01:38.666667,4,white,Entry
0:01:38.666667,3,white,Exit
0:01:38.666667,2,white,Entry
0:01:38.666667,4,white,Exit
0:01:38.666667,4,white,Entry
0:01:38.666667,2,white,Exit
0:01:38.666667,2,white,Entry
0:01:38.666667,4,white,Exit
0:01:38.700000,4,red,Entry
0:01:38.700000,2,red,Exit
0:01:38.700000,2,red,Entry
0:01:38.700000,4,red,Exit
0:01:38.700000,4,white,Entry
0:01:38.700000,2,white,Exit
0:01:38.700000,3,white,Entry
0:01:38.700000,4,white,Exit
0:01:38.700000,4,white,Entry
0:01:38.700000,3,white,Exit
0:01:38.700000,3,white,Entry
0:01:38.700000,4,white,Exit
0:01:38.700000,4,white,Entry
0:01:38.700000,3,white,Exit
0:01:38.700000,3,white,Entry
0:01:38.700000,4,white,Exit
0:01:38.700000,4,white,Entry
0:01:38.700000,3,white,Exit
0:01:38.700000,2,white,Entry
0:01:38.700000,4,white,Exit
0:01:38.700000,4,white,Entry
0:01:38.700000,2,white,Exit
0:01:38.700000,2,white,Entry
0:01:38.700000,4,white,Exit
0:01:38.733333,4,red,Entry
0:01:38.733333,2,red,Exit
0:01:38.733333,2,red,Entry
0:01:38.733333,4,red,Exit
0:01:38.733333,4,red,Entry
0:01:38.733333,2,red,Exit
0:01:38.733333,2,red,Entry
0:01:38.733333,4,red,Exit
0:01:38.733333,4,white,Entry
0:01:38.733333,2,white,Exit
0:01:38.733333,3,white,Entry
0:01:38.733333,4,white,Exit
0:01:38.733333,4,white,Entry
0:01:38.733333,3,white,Exit
0:01:38.733333,3,white,Entry
0:01:38.733333,4,white,Exit
0:01:38.733333,4,white,Entry
0:01:38.733333,3,white,Exit
0:01:38.733333,2,white,Entry
0:01:38.733333,4,white,Exit
0:01:38.733333,4,white,Entry
0:01:38.733333,2,white,Exit
0:01:38.733333,2,white,Entry
0:01:38.733333,4,white,Exit
0:01:38.733333,4,white,Entry
0:01:38.733333,2,white,Exit
0:01:38.766667,4,red,Entry
0:01:38.766667,2,red,Exit
0:01:38.766667,2,red,Entry
0:01:38.766667,4,red,Exit
0:01:38.766667,3,white,Entry
0:01:38.766667,4,white,Exit
0:01:38.766667,4,white,Entry
0:01:38.766667,3,white,Exit
0:01:38.766667,2,white,Entry
0:01:38.766667,4,white,Exit
0:01:38.766667,4,white,Entry
0:01:38.766667,2,white,Exit
0:01:38.800000,4,red,Entry
0:01:38.800000,2,red,Exit
0:01:38.800000,2,red,Entry
0:01:38.800000,4,red,Exit
0:01:38.800000,3,white,Entry
0:01:38.800000,4,white,Exit
0:01:38.800000,4,white,Entry
0:01:38.800000,3,white,Exit
0:01:38.800000,3,white,Entry
0:01:38.800000,4,white,Exit
0:01:38.800000,4,white,Entry
0:01:38.800000,3,white,Exit
0:01:38.800000,2,white,Entry
0:01:38.800000,4,white,Exit
0:01:38.800000,4,white,Entry
0:01:38.800000,2,white,Exit
0:01:38.833333,4,red,Entry
0:01:38.833333,2,red,Exit
0:01:38.833333,2,red,Entry
0:01:38.833333,4,red,Exit
0:01:38.833333,3,white,Entry
0:01:38.833333,4,white,Exit
0:01:38.833333,4,white,Entry
0:01:38.833333,3,white,Exit
0:01:38.833333,2,white,Entry
0:01:38.833333,4,white,Exit
0:01:38.833333,4,white,Entry
0:01:38.833333,2,white,Exit
0:01:38.833333,2,white,Entry
0:01:38.833333,4,white,Exit
0:01:38.866667,4,red,Entry
0:01:38.866667,2,red,Exit
0:01:38.866667,2,red,Entry
0:01:38.866667,4,red,Exit
0:01:38.866667,4,white,Entry
0:01:38.866667,2,white,Exit
0:01:38.866667,2,white,Entry
0:01:38.866667,4,white,Exit
0:01:38.866667,4,white,Entry
0:01:38.866667,2,white,Exit
0:01:38.866667,2,white,Entry
0:01:38.866667,4,white,Exit
0:01:38.900000,4,red,Entry
0:01:38.900000,2,red,Exit
0:01:38.900000,4,white,Entry
0:01:38.900000,2,white,Exit
0:01:38.900000,2,white,Entry
0:01:38.900000,4,white,Exit
0:01:38.933333,4,white,Entry
0:01:38.933333,2,white,Exit
0:01:38.933333,2,white,Entry
0:01:38.933333,4,white,Exit
0:01:38.966667,4,white,Entry
0:01:38.966667,2,white,Exit
0:01:38.966667,2,white,Entry
0:01:38.966667,4,white,Exit
0:01:39,4,white,Entry
0:01:39,2,white,Exit
0:01:39,2,white,Entry
0:01:39,4,white,Exit
0:01:39.033333,4,white,Entry
0:01:39.033333,2,white,Exit
0:01:39.033333,2,white,Entry
0:01:39.033333,4,white,Exit
0:01:39.066667,4,white,Entry
0:01:39.066667,2,white,Exit
0:01:39.066667,2,white,Entry
0:01:39.066667,4,white,Exit
0:01:39.100000,4,white,Entry
0:01:39.100000,2,white,Exit
0:01:39.100000,2,white,Entry
0:01:39.100000,4,white,Exit
0:01:39.133333,4,white,Entry
0:01:39.133333,2,white,Exit
0:01:39.133333,2,white,Entry
0:01:39.133333,4,white,Exit
0:01:39.166667,4,white,Entry
0:01:39.166667,2,white,Exit
0:01:39.166667,2,white,Entry
0:01:39.166667,4,white,Exit
0:01:39.200000,4,white,Entry
0:01:39.200000,2,white,Exit
0:01:39.200000,2,white,Entry
0:01:39.200000,4,white,Exit
0:01:39.233333,4,white,Entry
0:01:39.233333,2,white,Exit
0:01:39.233333,2,white,Entry
0:01:39.233333,4,white,Exit
0:01:39.266667,4,white,Entry
0:01:39.266667,2,white,Exit
0:01:39.266667,2,white,Entry
0:01:39.266667,4,white,Exit
0:01:39.300000,4,white,Entry
0:01:39.300000,2,white,Exit
0:01:39.300000,2,white,Entry
0:01:39.300000,4,white,Exit
0:01:39.333333,4,white,Entry
0:01:39.333333,2,white,Exit
0:01:39.333333,2,white,Entry
0:01:39.333333,4,white,Exit
0:01:39.366667,4,white,Entry
0:01:39.366667,2,white,Exit
0:01:39.366667,2,white,Entry
0:01:39.366667,4,white,Exit
0:01:39.400000,4,white,Entry
0:01:39.400000,2,white,Exit
0:01:39.400000,2,white,Entry
0:01:39.400000,4,white,Exit
0:01:39.433333,4,white,Entry
0:01:39.433333,2,white,Exit
0:01:39.433333,2,white,Entry
0:01:39.433333,4,white,Exit
0:01:39.466667,4,white,Entry
0:01:39.466667,2,white,Exit
0:01:39.466667,2,white,Entry
0:01:39.466667,4,white,Exit
0:01:39.500000,4,white,Entry
0:01:39.500000,2,white,Exit
0:01:39.500000,2,white,Entry
0:01:39.500000,4,white,Exit
0:01:39.533333,4,white,Entry
0:01:39.533333,2,white,Exit
0:01:39.533333,2,white,Entry
0:01:39.533333,4,white,Exit
0:01:39.566667,4,white,Entry
0:01:39.566667,2,white,Exit
0:01:39.566667,2,white,Entry
0:01:39.566667,4,white,Exit
0:01:39.600000,4,white,Entry
0:01:39.600000,2,white,Exit
0:01:39.600000,2,white,Entry
0:01:39.600000,4,white,Exit
0:01:39.633333,4,white,Entry
0:01:39.633333,2,white,Exit
0:01:39.633333,2,white,Entry
0:01:39.633333,4,white,Exit
0:01:39.666667,4,white,Entry
0:01:39.666667,2,white,Exit
0:01:39.666667,2,white,Entry
0:01:39.666667,4,white,Exit
0:01:39.700000,4,white,Entry
0:01:39.700000,2,white,Exit
0:01:39.700000,2,white,Entry
0:01:39.700000,4,white,Exit
0:01:39.733333,2,red,Entry
0:01:39.733333,4,red,Exit
0:01:39.733333,4,white,Entry
0:01:39.733333,2,white,Exit
0:01:39.733333,2,white,Entry
0:01:39.733333,4,white,Exit
0:01:39.766667,4,red,Entry
0:01:39.766667,2,red,Exit
0:01:39.766667,2,red,Entry
0:01:39.766667,4,red,Exit
0:01:39.766667,2,yellow,Entry
0:01:39.766667,4,yellow,Exit
0:01:39.766667,4,white,Entry
0:01:39.766667,2,white,Exit
0:01:39.766667,2,white,Entry
0:01:39.766667,4,white,Exit
0:01:39.766667,4,white,Entry
0:01:39.766667,2,white,Exit
0:01:39.766667,2,white,Entry
0:01:39.766667,4,white,Exit
0:01:39.800000,4,red,Entry
0:01:39.800000,2,red,Exit
0:01:39.800000,2,red,Entry
0:01:39.800000,4,red,Exit
0:01:39.800000,4,white,Entry
0:01:39.800000,2,white,Exit
0:01:39.800000,2,white,Entry
0:01:39.800000,4,white,Exit
0:01:39.800000,4,white,Entry
0:01:39.800000,2,white,Exit
0:01:39.800000,2,white,Entry
0:01:39.800000,4,white,Exit
0:01:39.833333,4,red,Entry
0:01:39.833333,2,red,Exit
0:01:39.833333,2,red,Entry
0:01:39.833333,4,red,Exit
0:01:39.833333,4,white,Entry
0:01:39.833333,2,white,Exit
0:01:39.833333,2,white,Entry
0:01:39.833333,4,white,Exit
0:01:39.866667,4,red,Entry
0:01:39.866667,2,red,Exit
0:01:39.866667,2,red,Entry
0:01:39.866667,4,red,Exit
0:01:39.866667,4,white,Entry
0:01:39.866667,2,white,Exit
0:01:39.866667,2,white,Entry
0:01:39.866667,4,white,Exit
0:01:39.900000,4,red,Entry
0:01:39.900000,2,red,Exit
0:01:39.900000,2,red,Entry
0:01:39.900000,4,red,Exit
0:01:39.900000,1,red,Entry
0:01:39.900000,2,red,Exit
0:01:39.900000,2,red,Entry
0:01:39.900000,1,red,Exit
0:01:39.900000,4,white,Entry
0:01:39.900000,2,white,Exit
0:01:39.900000,2,white,Entry
0:01:39.900000,4,white,Exit
0:01:39.900000,4,white,Entry
0:01:39.900000,2,white,Exit
0:01:39.933333,4,red,Entry
0:01:39.933333,2,red,Exit
0:01:39.933333,2,red,Entry
0:01:39.933333,4,red,Exit
0:01:39.933333,1,red,Entry
0:01:39.933333,2,red,Exit
0:01:39.933333,2,red,Entry
0:01:39.933333,1,red,Exit
0:01:39.933333,2,white,Entry
0:01:39.933333,4,white,Exit
0:01:39.933333,4,white,Entry
0:01:39.933333,2,white,Exit
0:01:39.933333,2,white,Entry
0:01:39.933333,4,white,Exit
0:01:39.966667,4,red,Entry
0:01:39.966667,2,red,Exit
0:01:39.966667,2,red,Entry
0:01:39.966667,4,red,Exit
0:01:39.966667,4,white,Entry
0:01:39.966667,2,white,Exit
0:01:39.966667,2,white,Entry
0:01:39.966667,4,white,Exit
0:01:39.966667,4,white,Entry
0:01:39.966667,2,white,Exit
0:01:39.966667,2,white,Entry
0:01:39.966667,4,white,Exit
0:01:40,4,red,Entry
0:01:40,2,red,Exit
0:01:40,2,red,Entry
0:01:40,4,red,Exit
0:01:40,4,white,Entry
0:01:40,2,white,Exit
0:01:40,3,white,Entry
0:01:40,4,white,Exit
0:01:40,4,white,Entry
0:01:40,3,white,Exit
0:01:40,2,white,Entry
0:01:40,4,white,Exit
0:01:40,4,white,Entry
0:01:40,2,white,Exit
0:01:40,2,white,Entry
0:01:40,4,white,Exit
0:01:40.033333,4,red,Entry
0:01:40.033333,2,red,Exit
0:01:40.033333,1,red,Entry
0:01:40.033333,4,red,Exit
0:01:40.033333,2,red,Entry
0:01:40.033333,1,red,Exit
0:01:40.033333,3,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,4,white,Entry
0:01:40.033333,3,white,Exit
0:01:40.033333,3,white,Entry
0:01:40.033333,4,white,Exit
0:01:40.033333,4,white,Entry
0:01:40.033333,3,white,Exit
0:01:40.033333,3,white,Entry
0:01:40.033333,4,white,Exit
0:01:40.033333,4,white,Entry
0:01:40.033333,3,white,Exit
0:01:40.033333,3,white,Entry
0:01:40.033333,4,white,Exit
0:01:40.033333,4,white,Entry
0:01:40.033333,3,white,Exit
0:01:40.033333,3,white,Entry
0:01:40.033333,4,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,3,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.033333,4,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,4,white,Exit
0:01:40.033333,1,white,Entry
0:01:40.033333,2,white,Exit
0:01:40.033333,2,white,Entry
0:01:40.033333,1,white,Exit
0:01:40.066667,4,red,Entry
0:01:40.066667,2,red,Exit
0:01:40.066667,1,red,Entry
0:01:40.066667,4,red,Exit
0:01:40.066667,2,red,Entry
0:01:40.066667,1,red,Exit
0:01:40.066667,4,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.066667,3,white,Entry
0:01:40.066667,4,white,Exit
0:01:40.066667,4,white,Entry
0:01:40.066667,3,white,Exit
0:01:40.066667,3,white,Entry
0:01:40.066667,4,white,Exit
0:01:40.066667,4,white,Entry
0:01:40.066667,3,white,Exit
0:01:40.066667,3,white,Entry
0:01:40.066667,4,white,Exit
0:01:40.066667,4,white,Entry
0:01:40.066667,3,white,Exit
0:01:40.066667,3,white,Entry
0:01:40.066667,4,white,Exit
0:01:40.066667,4,white,Entry
0:01:40.066667,3,white,Exit
0:01:40.066667,3,white,Entry
0:01:40.066667,4,white,Exit
0:01:40.066667,1,white,Entry
0:01:40.066667,3,white,Exit
0:01:40.066667,2,white,Entry
0:01:40.066667,1,white,Exit
0:01:40.066667,1,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.066667,2,white,Entry
0:01:40.066667,1,white,Exit
0:01:40.066667,1,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.066667,2,white,Entry
0:01:40.066667,1,white,Exit
0:01:40.066667,1,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.066667,2,white,Entry
0:01:40.066667,1,white,Exit
0:01:40.066667,1,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.066667,2,white,Entry
0:01:40.066667,1,white,Exit
0:01:40.066667,4,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.066667,2,white,Entry
0:01:40.066667,4,white,Exit
0:01:40.066667,1,white,Entry
0:01:40.066667,2,white,Exit
0:01:40.100000,4,red,Entry
0:01:40.100000,2,red,Exit
0:01:40.100000,1,red,Entry
0:01:40.100000,4,red,Exit
0:01:40.100000,2,red,Entry
0:01:40.100000,1,red,Exit
0:01:40.100000,4,white,Entry
0:01:40.100000,1,white,Exit
0:01:40.100000,3,white,Entry
0:01:40.100000,4,white,Exit
0:01:40.100000,4,white,Entry
0:01:40.100000,3,white,Exit
0:01:40.100000,3,white,Entry
0:01:40.100000,4,white,Exit
0:01:40.100000,4,white,Entry
0:01:40.100000,3,white,Exit
0:01:40.100000,3,white,Entry
0:01:40.100000,4,white,Exit
0:01:40.100000,4,white,Entry
0:01:40.100000,3,white,Exit
0:01:40.100000,3,white,Entry
0:01:40.100000,4,white,Exit
0:01:40.100000,4,white,Entry
0:01:40.100000,3,white,Exit
0:01:40.100000,3,white,Entry
0:01:40.100000,4,white,Exit
0:01:40.100000,4,white,Entry
0:01:40.100000,3,white,Exit
0:01:40.100000,3,white,Entry
0:01:40.100000,4,white,Exit
0:01:40.100000,1,white,Entry
0:01:40.100000,3,white,Exit
0:01:40.100000,2,white,Entry
0:01:40.100000,1,white,Exit
0:01:40.100000,1,white,Entry
0:01:40.100000,2,white,Exit
0:01:40.100000,2,white,Entry
0:01:40.100000,1,white,Exit
0:01:40.100000,1,white,Entry
0:01:40.100000,2,white,Exit
